tokenAddressIn,tokenAddressOut,from,tokenAmountIn,tokenAmountOut,paycoinAmount
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,468184441687482433536,31615142161413944,990370390196571266797
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Cf9395d26f33beB3b0C707e9B90d146723803e7,1858249767909499338752,120863900135772679,3839432146541299493300
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,341375967540117056,6075475963406810,198175499239309813724
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5334142a596e53120233703F7c7AaB5AedB8e968,11669257433014265856,201184844980358927,6751605655402889265879
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe8A741dF8A82b63FBE0A89334b685deD11555EE2,16117786138448138240,4114034311102951942895,9276720295596589950245
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x193938a2bd57D7269A0323fe629a3bC6D955abe4,1164740290212972855296,4641758152657159309,2663090347301387744126
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xb91fa2874F394ed50c0e150D77c9c186B9f15422,4088331644658223415296,244462683583747933,9119294614649998780458
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD942a16F67fb9b0534FFa1D1FEc439Ae07510877,118299479416421904,7778945813648011509,4478392449920270718394
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5Cf9395d26f33beB3b0C707e9B90d146723803e7,315971911678453415936,1196201134628678200,690381184392168463644
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe14b5aAE97178dd73f087F009DcBfd52b5F7961A,97781117428075312,1627923657042250648642,3496025218905912754367
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,760780347391046656,11213346847727761422637,25407347403680908960856
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0759bc565CFEd39Ef4098FfFA230f35D10B811c7,1315493284958332780544,5830944440770485151,2945685358846635074987
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD41C49B06e5FD3249bB8E8E6725b89246AD25d3f,717324623714083667968,3293553025136353533,1590988398876390886194
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,21361600713920507904,4547988674181115415428,10271743835419949389201
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD8D5003BD51EF5307F2268B27e18dCEBeff77998,173726275262741056,10487114242984987013,5082227794804985106887
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xA00b7e747aB00b27e2c9EB1b970e140bd2Cb68D4,40054189418907492352,8558460993453029004130,19247902200710933456926
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xe8A741dF8A82b63FBE0A89334b685deD11555EE2,4357796890992632135680,299738975116012657,8626358406224252921502
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xCc1ab890b74693115a725F74A0738869a784A1Cc,6662564414936542208,435764889276099,12936530486904635280
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB2e7101Ad42c630204a3C4677fc7A7F54102Bf10,747921473867898496,10105632335422101860812,20591399453184991480933
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5Cf9395d26f33beB3b0C707e9B90d146723803e7,94398836781317472256,424559971847176200,201184931280342803935
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xde62AAb395765b45FbC14fcF3952176CD6816f27,2455579422599665418240,10885087513344959340,5172831460120973421699
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0193f140a705604132a85Bc1734dD32D025fACe3,2179126658233958144,34897940807626377,1037846667863643936131
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,11604370123301702,168415794797478371959,349018853306921878091
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,100673556901070544,1432458783778939666252,2990233564533159829961
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xa5861Cd5435d4a7CcF06935fBe44ff180EDcD59b,97051901979819824,1335790925983723383833,2823834126939424534357
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x4eeA6E28F723E30FcF88acf448FB63813E08549B,23861452570033772,335145239733668533278,737114944712789146212
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x94334a4B65Bfb62c54B4c4b854Ee86f0fdDC6737,5063594033506530304,1107732565335577707438,2422667927276469714401
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x89c568F573C282f83F802F0685F878CD727d80bc,5068697404443150,70982725649923211972,156096133327723977016
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x9172507e25bAF34C10cdBCeFC7625F87c1EFf8a4,216360826279485920,2918728791912265751319,6509210503454503702497
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x8354832142f5089dc4eDdacCcbb61740EC762275,21832920621822267392,340439518477421345,10379519805794448087751
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xb32C4CaB1E2e79FF6d1948d094bdE48c7a08B38c,59963103802735680,3948281954406492900,1869001947696665776437
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x6276b885379Fc54d16C0773f0e4F8b91D415A360,309263571544588800,3958758182296024153593,9270802465380274105303
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x30fa36558A45Cb775a767BC1EA3F656899e20326,1483217723091296190464,7404098975741941205,3514934995506836281469
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x09bd18b813b1bc6c066Da553D0c93E55a079Dc3a,7793843913311332352,125806585249237587,3698689522187770251357
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x989033E708AEeAb3658D448dcB7Cc330401a5c55,1093641751534561280,11718350120639147697049,29223000216394906249984
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD82F5177a5F6886Ec9505bD9398Ae7a2ECF7aeD8,84892165919592480768,10942408672687510,262553873677207250875
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1aaBD40A051821D8feFE050202a4D512275874c8,3860342777966921515008,294254510615349124,10372308660877380420231
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x9172507e25bAF34C10cdBCeFC7625F87c1EFf8a4,17780052738005981462528,649296048598744552,25599199007620568151381
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xde62AAb395765b45FbC14fcF3952176CD6816f27,46046603904424009728,474916354549448605,21559603259834594007185
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x8544890C7E7f21bF8b3FA7ec433b80df5CC04F4a,2385634059607658725376,6923562240048011155,3210045104059820592492
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x242F16Ed8f8E347013304672e3928a22624b33Dc,490340829089038204928,1413440499592933321,652911517485358150973
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x3d8C86a810d3E84a3194d278B921F4cDbe085Bc1,105071556222685360,2625656829939246674467,4033392169930380485127
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,164323509914430439424,570673097090740493,254856747039396193424
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5431F4e3F34374f0177C56B1418B659257b1524a,3534802962154168,86299790068369641509,133946634993610980345
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xBaa3bb6E00F9BB3d4FEc8aF8aaf35dfAFeC9fEce,42749228015499336,1033452725366938734565,1611095633588382879494
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,29126507200274493440,355052719321689855,12963991168711332658954
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x911951798c45F8F6c74DF1422B3ac4025831d98E,512644915233148370944,1801564714550791171,798497663061044476927
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x271dc1e9F66330E1a1dbc1F0F465184F56B71268,956208231574268542976,3233108374955129166,1434101591901740984117
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xceB278006D338BEe3132C9Eb0f5D37A2637FD78D,156250974139788576,15281741174987287971,6802610614443680881906
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0063046686E46Dc6F15918b61AE2B121458534a5,1500000000000000000000,4793257009197675820,514304502361357026434577
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xa5861Cd5435d4a7CcF06935fBe44ff180EDcD59b,5428167337461070954496,28522195117198286,7763359754501075924371
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1866bC5C04ab09aD08118AD134558d5d53163dDE,495932850216639922176,2629491248987503307,693673410553719214798
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,166966039964869600,27293108949318218891499,43547454789284895304893
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,988263645519407087616,42216324983180505,1749993751239343450072
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,6598347661935065956352,42655312956640576231,11324030046067136314692
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x87Fe3884cCD5b27D8377770A296634110F87859a,5585730330248617,870276602019783920,232597513236488501149
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x582D13CedB408dA56e27b37E05711d1ade3B1047,209688484866113920,31400833726101534239,8504444727010903250612
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x41f80C04512D90d9EF63472aAAd9B3AABA2F3A88,142403502463831556096,873255707586652453,237702110976736182565
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x689AF93DC9D4e6Da145Eff6398ae792fe4BaD8dD,5816357363813172903936,233046385669144020,9479250568144863116221
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x344B5C1213e561FB450Ca58E32D8b2b06a8eB548,66960695519446416,10189218600550681537,2779466654608990464408
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xBC23FCdbeCe908FC424Eb442b5d1AFb0D5993324,91690964848284944,2322600323743144032659,3732323247884836222077
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0063046686E46Dc6F15918b61AE2B121458534a5,1300000000000000000000,102477907844301003177267,282964734681744765800802
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,211215023766583115776,1941786605533946390,336876386242567267001
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd18E18B8b2E22cf2127915b7a6452290997A46A3,890997807836586240,3839253544656955,154602753051257868645
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xCc1ab890b74693115a725F74A0738869a784A1Cc,111449925119341520,26223156417973028637,4568288607046149116051
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,126480770472123968,28967493984572316771,5035859166191976902087
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0063046686E46Dc6F15918b61AE2B121458534a5,1300000000000000000000,2951651707309228282,179547118721453716519945
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5431F4e3F34374f0177C56B1418B659257b1524a,4889524111581111123968,79674206375683878,7632619256495873237928
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB2e7101Ad42c630204a3C4677fc7A7F54102Bf10,98287876748426112,2558969264096056694298,3882382073935138241639
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x989033E708AEeAb3658D448dcB7Cc330401a5c55,91503701510339772416,247280133790123639,9947797476146041211571
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0063046686E46Dc6F15918b61AE2B121458534a5,1300000000000000000000,2082340602438215957,115678800357213695423919
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x8544890C7E7f21bF8b3FA7ec433b80df5CC04F4a,98138512353612054528,90062294479623370,6838271845376276795081
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x260013180219B4B69212d0377E1e309749DD6ef5,157857907161854784,4161184987969140676760,6532243950343115207828
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x94334a4B65Bfb62c54B4c4b854Ee86f0fdDC6737,36423374107630000,20441456219370253389,1481963735661368729262
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,47664145326501158912,2068032750030254579813,3440639188455490014378
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xC89af34415eb512A276670d78f9679Fb8214202B,2301798142645450309632,93374930296157849,3825948950226206516219
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0063046686E46Dc6F15918b61AE2B121458534a5,1200000000000000000000,1467782645194202653,74346735991220794905936
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xBaa3bb6E00F9BB3d4FEc8aF8aaf35dfAFeC9fEce,14339007523580650,17727191534872706779,885681277930762774547
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0e55F689599e89b5F24F764DeB3408Fa1A2D816E,333210897851071856640,11194676638624463302,560207573599981021608
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0063046686E46Dc6F15918b61AE2B121458534a5,1100000000000000000000,936816913870408460,45211793452353961455293
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xb91fa2874F394ed50c0e150D77c9c186B9f15422,115665494499570352,179269347426262512433,6223487974930464101265
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xBaa3bb6E00F9BB3d4FEc8aF8aaf35dfAFeC9fEce,9971787512339976192,8500577159987814,355417809955422243656
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0063046686E46Dc6F15918b61AE2B121458534a5,900000000000000000000,16073647506533148334329,27164420850963043779499
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd32d78003cae40cca6E156cF49b3508A37404F73,278719712879883136,409877939574132609642,11274902750577498605618
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,4203747318174235648,4106770411145702,145985457195124255246
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xBC23FCdbeCe908FC424Eb442b5d1AFb0D5993324,8430935627485816029184,337658490770956995650,12564235743387124712740
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xE2B4AD165eFdF776A33ce861B02b1feb110a6604,430497146237230336,326756803517668184619,14020304809817114275796
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0063046686E46Dc6F15918b61AE2B121458534a5,100000000000000000000,3089330223275521880289,4509920435373353095241
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3d8C86a810d3E84a3194d278B921F4cDbe085Bc1,3274054836608552140800,105764857985501588183,4776256473370528146082
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xBaa3bb6E00F9BB3d4FEc8aF8aaf35dfAFeC9fEce,11790963197057534,253660675516493184989,365823321382041458690
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x2D0377757C1fD6097B16Bcd5B83C2B7e05F8B84B,160526137242679136,3288103589123844220951,4890122491574386072211
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5Adb6008DEB5AE5103d4913Cf7aa041cB32dae8c,1236174217121206528,37954352177962273917,57170830396123309012
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,2695818770421058048,5637968488222592,168948673164503532425
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x09bd18b813b1bc6c066Da553D0c93E55a079Dc3a,9893697719857547264,236720507799588947689,646792132839620949368
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1cFe3dB0B28282B573dc4C5E2575452d5B936E0C,29137039250578292,310779367729934984671,851564815649666057092
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x61BFBE91587C7315A01f4524b06Bf64Af64047F6,92483179681969728,1019929593782301982783,2499890231324782301058
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,169412339960783232,1795274044507095524280,4461965242587646369128
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC89af34415eb512A276670d78f9679Fb8214202B,34594216055217364992,886914186817173923693,2233898206336779865286
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x09bd18b813b1bc6c066Da553D0c93E55a079Dc3a,2988003430416840704,83722060285866690946,211897314097639873974
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x93093D85f65ac30866E2Bf1F8F983B14D78e092C,355360097739681300480,34559967012712211,898182674181539146745
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,117165167022229553152,4164651345176439218,295439867224272070756
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x41f80C04512D90d9EF63472aAAd9B3AABA2F3A88,94490909164492374016,3347660604686348424,237993246589000041705
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xBC23FCdbeCe908FC424Eb442b5d1AFb0D5993324,158628320656357261312,4081875328372853196524,10797847092296119127427
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9D4414D600E16975b501019B9131dBB033259cF5,144336905244500896,56121485241394213652,3711312745967053293858
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xCc1ab890b74693115a725F74A0738869a784A1Cc,3473907613868137,1310474013300418904,88046015978165627492
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1aaBD40A051821D8feFE050202a4D512275874c8,477268933520817408,164120302637400644249,11558307608001512803516
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD41C49B06e5FD3249bB8E8E6725b89246AD25d3f,644332960933080596480,75823793710846905,1765818612680295018828
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x911951798c45F8F6c74DF1422B3ac4025831d98E,43844384590281832,12438395349659319519,1024096406941721660300
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,1321882882864246528,7210502303664997614183,34149761424347673955861
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1CEE82EEd89Bd5Be5bf2507a92a755dcF1D8e8dc,0,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x582D13CedB408dA56e27b37E05711d1ade3B1047,55683683523018792,251772788705832780309,1254937310642013423735
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,41127656951171817472,663731099644393378562,3356593936437226868247
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0193f140a705604132a85Bc1734dD32D025fACe3,71644985591485168,19685475556987657264,1596055120570383793725
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xe14b5aAE97178dd73f087F009DcBfd52b5F7961A,6090773229193745399808,1158265322416750779,28870179165920959859562
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x689AF93DC9D4e6Da145Eff6398ae792fe4BaD8dD,2592772302798164480,8137063851611195,268857781444410044479
